12.651542	61.0518   	60.5021   	60.4153   	60.3958   	0.40599   	0.252045  	0.143288  	0.148238  	0.137992  
12.651583	61.0521   	60.5024   	60.4156   	60.3961   	0.405992  	0.252047  	0.143289  	0.148239  	0.137993  
12.651624	61.0524   	60.5027   	60.4159   	60.3964   	0.405995  	0.252048  	0.14329   	0.148239  	0.137994  
12.651664	61.0528   	60.503    	60.4163   	60.3967   	0.405997  	0.252049  	0.14329   	0.14824   	0.137994  
12.651705	61.0531   	60.5033   	60.4166   	60.397    	0.405999  	0.252051  	0.143291  	0.148241  	0.137995  
12.651746	61.0534   	60.5037   	60.4169   	60.3974   	0.406001  	0.252052  	0.143292  	0.148241  	0.137996  
12.651787	61.0538   	60.504    	60.4172   	60.3977   	0.406004  	0.252053  	0.143292  	0.148242  	0.137996  
12.651828	61.0541   	60.5043   	60.4176   	60.398    	0.406006  	0.252054  	0.143293  	0.148243  	0.137997  
12.651869	61.0544   	60.5046   	60.4179   	60.3983   	0.406008  	0.252056  	0.143294  	0.148243  	0.137998  
12.651909	61.0547   	60.5049   	60.4182   	60.3987   	0.40601   	0.252057  	0.143295  	0.148244  	0.137999  
12.651950	61.0551   	60.5053   	60.4185   	60.399    	0.406013  	0.252058  	0.143295  	0.148245  	0.137999  
12.651991	61.0554   	60.5056   	60.4188   	60.3993   	0.406015  	0.252059  	0.143296  	0.148245  	0.138     
12.652032	61.0557   	60.5059   	60.4192   	60.3996   	0.406017  	0.252061  	0.143297  	0.148246  	0.138001  
12.652073	61.0561   	60.5062   	60.4195   	60.3999   	0.406019  	0.252062  	0.143297  	0.148247  	0.138001  
12.652113	61.0564   	60.5066   	60.4198   	60.4003   	0.406022  	0.252063  	0.143298  	0.148247  	0.138002  
12.652154	61.0567   	60.5069   	60.4201   	60.4006   	0.406024  	0.252065  	0.143299  	0.148248  	0.138003  
12.652195	61.057    	60.5072   	60.4205   	60.4009   	0.406026  	0.252066  	0.1433    	0.148249  	0.138003  
12.652236	61.0574   	60.5075   	60.4208   	60.4012   	0.406028  	0.252067  	0.1433    	0.14825   	0.138004  
12.652277	61.0577   	60.5078   	60.4211   	60.4016   	0.406031  	0.252068  	0.143301  	0.14825   	0.138005  
12.652317	61.058    	60.5082   	60.4214   	60.4019   	0.406033  	0.25207   	0.143302  	0.148251  	0.138005  
